learnerID,School,Filipino_avg,English_avg,Math_avg,AralPan_avg,Science_avg,Age,Gender_F,Gender_M,Mother Tongue_Cebuano / Sinugbuanong Binisay,Mother Tongue_English,Mother Tongue_Hiligaynon,Mother Tongue_Ilocano,Mother Tongue_Kamayo,Mother Tongue_Kapampangan,Mother Tongue_Maranao,Mother Tongue_Pangasinan,Mother Tongue_Tagalog,Nutritional Status_Normal,Nutritional Status_Obese,Nutritional Status_Overweight,Nutritional Status_Severely Wasted,Nutritional Status_Wasted,MPS
BES25-087,Badipa Elementary School,79.8,78.8,80.4,80.4,79.33333333333333,11,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,80.54
BES25-206,Badipa Elementary School,82.4,81.0,82.4,82.0,82.66666666666667,11,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,80.54
UICS25-103,Urdaneta I Central School,81.0,80.4,79.8,81.8,82.0,12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,66.82
UICS25-239,Urdaneta I Central School,81.8,80.8,81.4,81.2,79.66666666666667,11,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,66.82
DAPSMECSE25-028,Don Amadeo Perez Sr. Memorial Elementary School - East,80.2,80.0,79.2,80.0,78.33333333333333,11,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,75.71
UICS25-180,Urdaneta I Central School,84.4,82.4,82.6,83.0,84.0,11,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,66.82
UISC25-079,Urdaneta City SPED Center,91.0,92.0,89.8,90.4,91.33333333333333,11,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,72.08
UICS25-012,Urdaneta I Central School,85.6,84.8,85.0,86.4,85.0,12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,66.82
LANES24-007,Lananpin Elementary School,83.6,82.6,82.4,83.0,83.33333333333333,12,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,78.31
LANES25-059,Lananpin Elementary School,85.8,85.6,84.6,85.6,84.0,11,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,62.7
UICS24-025,Urdaneta I Central School,80.8,80.2,80.4,80.4,80.0,12,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,74.03
UICS25-020,Urdaneta I Central School,87.4,87.0,86.4,86.8,88.33333333333333,11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,66.82
DCBMES25-006,Don Clemente Blanco Memorial Elementary School,81.2,79.2,80.6,80.6,81.66666666666667,11,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,33.59
BES25-030,Badipa Elementary School,85.6,84.8,85.0,85.6,84.66666666666667,11,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,80.54
UICS25-266,Urdaneta I Central School,84.2,84.0,84.2,84.8,82.66666666666667,12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,66.82
UICS25-004,Urdaneta I Central School,88.6,89.0,89.2,89.6,88.33333333333333,11,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,66.82
UICS25-175,Urdaneta I Central School,83.8,83.2,82.8,82.8,84.0,11,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,66.82
LANES25-127,Lananpin Elementary School,78.0,77.2,78.0,79.2,78.66666666666667,11,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,62.7
BES25-193,Badipa Elementary School,81.4,81.6,81.4,81.0,80.66666666666667,11,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,80.54
UISC24-025,Urdaneta City SPED Center,90.6,90.6,89.8,90.4,90.0,11,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,76.93
BES25-060,Badipa Elementary School,84.8,82.8,84.4,85.0,83.33333333333333,12,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,80.54
DAFSIS25-048,Don Alipio Fernandez Sr. Integrated School,89.8,90.4,89.2,90.2,91.66666666666667,11,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,73.08
UICS25-315,Urdaneta I Central School,87.4,87.4,87.0,87.6,85.66666666666667,11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,66.82
UICS24-062,Urdaneta I Central School,83.2,82.2,82.4,82.8,82.33333333333333,11,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,74.03
UISC25-032,Urdaneta City SPED Center,88.4,87.8,88.8,87.6,90.0,12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,72.08
UICS25-210,Urdaneta I Central School,83.983379502,84.4,83.8,83.4,84.0,11,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,66.82
UISC25-073,Urdaneta City SPED Center,92.0,92.8,91.4,91.2,92.33333333333333,11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,72.08
UICS24-063,Urdaneta I Central School,81.6,80.2,80.4,81.2,80.33333333333333,11,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,74.03
LANES25-077,Lananpin Elementary School,85.4,85.4,84.8,85.8,85.66666666666667,11,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,62.7
BES25-166,Badipa Elementary School,89.6,90.2,89.6,89.6,89.0,11,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,80.54
UICS25-324,Urdaneta I Central School,89.8,88.6,88.6,89.4,89.33333333333333,11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,66.82
BES25-142,Badipa Elementary School,83.0,80.0,80.2,80.4,80.66666666666667,11,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,80.54
BES25-078,Badipa Elementary School,75.8,75.8,75.6,76.0,75.66666666666667,13,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,80.54
UICS25-191,Urdaneta I Central School,81.0,80.0,80.4,82.6,80.0,11,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,66.82
UICS25-160,Urdaneta I Central School,78.0,77.8,77.2,78.6,77.33333333333333,11,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,66.82
UISC25-089,Urdaneta City SPED Center,91.0,90.6,90.0,90.2,90.0,11,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,72.08
NAN25-061,Nancayasan Elementary School,90.4,82.4,84.2,90.4,88.33333333333333,11,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,58.64
UICS25-025,Urdaneta I Central School,89.2,87.4,88.0,88.0,88.0,11,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,66.82
UICS25-370,Urdaneta I Central School,81.6,80.2,81.2,81.6,79.0,11,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,66.82
DAFSIS25-021,Don Alipio Fernandez Sr. Integrated School,82.4,82.4,81.0,82.0,83.33333333333333,11,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,73.08
BES25-121,Badipa Elementary School,79.8,79.4,79.8,81.6,79.0,11,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,80.54
UICS24-027,Urdaneta I Central School,78.8,78.4,78.4,79.2,80.0,12,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,74.03
BES25-114,Badipa Elementary School,82.8,82.4,82.4,82.4,81.0,11,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,80.54
LANES25-001,Lananpin Elementary School,79.4,79.0,79.2,79.6,79.0,12,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,62.7
DCBMES25-014,Don Clemente Blanco Memorial Elementary School,85.4,83.8,85.8,85.4,85.66666666666667,11,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,33.59
LANES25-063,Lananpin Elementary School,88.6,87.8,88.2,87.6,88.33333333333333,11,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,62.7
UICS24-005,Urdaneta I Central School,79.6,79.6,79.6,79.6,82.66666666666667,11,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,74.03
UICS25-039,Urdaneta I Central School,84.2,85.0,84.6,84.0,86.33333333333333,12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,66.82
UISC25-105,Urdaneta City SPED Center,92.8,93.4,93.0,92.2,92.0,12,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,72.08
NAN25-046,Nancayasan Elementary School,88.4,87.0,83.0,83.8,81.66666666666667,13,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,58.64
NAN24-012,Nancayasan Elementary School,84.2,83.4,83.8,83.4,83.0,11,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,65.57
UISC25-076,Urdaneta City SPED Center,94.0,95.0,94.4,94.8,94.0,12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,72.08
UICS24-034,Urdaneta I Central School,81.4,80.4,80.6,80.8,81.33333333333333,12,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,74.03
UICS25-113,Urdaneta I Central School,82.8,82.4,82.2,82.4,81.66666666666667,11,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,66.82
BES24-011,Badipa Elementary School,79.4,79.2,79.0,78.8,80.66666666666667,13,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,75.7
LANES24-003,Lananpin Elementary School,79.4,79.2,79.8,79.6,78.0,11,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,78.31
BES25-207,Badipa Elementary School,81.2,80.2,80.0,81.0,81.66666666666667,11,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,80.54
DAPSMECSE25-006,Don Amadeo Perez Sr. Memorial Elementary School - East,85.0,83.6,83.8,85.8,84.66666666666667,12,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,75.71
LANES25-088,Lananpin Elementary School,82.8,82.6,83.2,83.8,84.0,11,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,62.7
UICS25-258,Urdaneta I Central School,84.4,83.6,83.4,84.6,82.33333333333333,11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,66.82
LANES25-107,Lananpin Elementary School,86.0,85.8,86.8,87.0,86.66666666666667,11,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,62.7
DAFSIS25-003,Don Alipio Fernandez Sr. Integrated School,85.6,84.6,85.8,84.0,85.33333333333333,11,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,73.08
LANES25-066,Lananpin Elementary School,80.2,79.0,78.8,79.6,79.33333333333333,11,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,62.7
BES25-211,Badipa Elementary School,84.2,83.4,83.4,84.6,83.66666666666667,11,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,80.54
UICS25-349,Urdaneta I Central School,86.2,86.0,86.2,86.2,86.66666666666667,11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,66.82
LANES25-110,Lananpin Elementary School,84.0,83.4,83.8,83.6,83.33333333333333,12,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,62.7
BES24-031,Badipa Elementary School,81.0,79.8,80.0,81.4,77.66666666666667,11,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,75.7
LANES25-030,Lananpin Elementary School,89.0,87.4,88.4,87.6,87.0,12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,62.7
BES25-165,Badipa Elementary School,87.8,89.0,87.6,88.0,89.0,11,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,80.54
UICS25-064,Urdaneta I Central School,92.2,90.4,90.6,92.2,88.66666666666667,12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,66.82
UISC25-120,Urdaneta City SPED Center,92.0,92.8,91.4,91.6,92.33333333333333,11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,72.08
DAFSIS25-018,Don Alipio Fernandez Sr. Integrated School,84.0,83.4,84.2,83.8,82.0,11,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,73.08
LANES25-104,Lananpin Elementary School,87.0,86.0,86.2,86.2,87.33333333333333,11,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,62.7
DAFSIS25-043,Don Alipio Fernandez Sr. Integrated School,76.8,76.8,77.0,77.2,78.33333333333333,11,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,73.08
UICS25-354,Urdaneta I Central School,81.2,80.2,80.4,80.4,80.66666666666667,11,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,66.82
UICS25-288,Urdaneta I Central School,84.2,83.6,84.6,84.4,83.33333333333333,11,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,66.82
UICS25-392,Urdaneta I Central School,88.8,88.4,88.6,88.0,88.0,11,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,66.82
NAN24-001,Nancayasan Elementary School,87.2,87.2,87.2,87.4,88.66666666666667,11,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,65.57
UICS25-205,Urdaneta I Central School,83.783379502,82.0,83.6,82.2,82.33333333333333,12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,66.82
UICS25-269,Urdaneta I Central School,84.2,83.6,83.4,84.0,81.66666666666667,13,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,66.82
DAPSMECSE25-033,Don Amadeo Perez Sr. Memorial Elementary School - East,79.2,78.6,78.6,78.8,81.66666666666667,11,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,75.71
LANES25-006,Lananpin Elementary School,77.2,76.6,76.4,76.6,78.0,12,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,62.7
UICS25-049,Urdaneta I Central School,89.6,89.4,89.6,89.2,88.66666666666667,12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,66.82
UISC25-029,Urdaneta City SPED Center,89.6,88.8,88.8,89.6,88.66666666666667,11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,72.08
NAN25-021,Nancayasan Elementary School,94.2,93.6,94.8,93.2,93.0,11,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,58.64
LANES25-087,Lananpin Elementary School,84.0,83.2,83.2,83.6,84.0,11,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,62.7
DAFSIS24-003,Don Alipio Fernandez Sr. Integrated School,80.6,80.0,80.0,79.8,81.33333333333333,11,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,74.93
LANES25-091,Lananpin Elementary School,83.2,82.0,82.6,83.8,82.33333333333333,11,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,62.7
UISC25-106,Urdaneta City SPED Center,90.8,92.4,91.8,90.6,92.66666666666667,12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,72.08
BES25-146,Badipa Elementary School,80.8,80.6,81.0,81.0,82.0,11,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,80.54
UICS25-124,Urdaneta I Central School,85.4,83.6,83.6,85.2,83.66666666666667,11,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,66.82
UICS25-248,Urdaneta I Central School,80.6,79.8,80.2,80.8,78.66666666666667,11,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,66.82
LANES25-098,Lananpin Elementary School,82.0,81.0,81.6,82.4,81.33333333333333,11,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,62.7
LANES25-102,Lananpin Elementary School,88.0,87.2,85.8,87.2,88.0,11,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,62.7
LANES25-054,Lananpin Elementary School,87.4,87.6,87.6,88.2,88.0,12,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,62.7
LANES25-016,Lananpin Elementary School,85.2,84.8,84.4,85.0,86.0,11,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,62.7
NAN25-052,Nancayasan Elementary School,80.2,80.4,84.2,89.2,81.33333333333333,12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,58.64
UICS25-108,Urdaneta I Central School,84.2,82.0,83.2,83.6,83.33333333333333,11,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,66.82
DAPSMECSE25-017,Don Amadeo Perez Sr. Memorial Elementary School - East,80.2,80.0,79.2,80.0,79.33333333333333,10,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,75.71
UICS25-163,Urdaneta I Central School,75.8,75.8,75.6,75.8,75.66666666666667,13,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,66.82
UICS25-038,Urdaneta I Central School,86.0,85.8,85.8,86.4,86.33333333333333,12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,66.82
UICS25-247,Urdaneta I Central School,80.6,79.4,80.0,80.6,80.66666666666667,11,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,66.82
UICS25-072,Urdaneta I Central School,88.0,87.2,87.0,88.0,88.33333333333333,12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,66.82
DAPSMECSE25-026,Don Amadeo Perez Sr. Memorial Elementary School - East,84.4,83.0,84.2,84.4,85.0,15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,75.71
UICS24-029,Urdaneta I Central School,79.2,78.6,78.6,79.0,80.0,12,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,74.03
LANES25-076,Lananpin Elementary School,78.8,77.2,77.4,78.4,78.66666666666667,12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,62.7
UICS24-068,Urdaneta I Central School,82.2,81.4,81.0,81.2,81.0,11,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,74.03
LANES25-044,Lananpin Elementary School,89.2,89.0,88.2,89.2,90.33333333333333,11,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,62.7
DAFSIS25-045,Don Alipio Fernandez Sr. Integrated School,91.4,88.6,89.6,89.8,90.66666666666667,11,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,73.08
UICS25-141,Urdaneta I Central School,82.6,81.6,82.0,82.8,82.66666666666667,12,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,66.82
BES24-029,Badipa Elementary School,78.4,79.0,78.0,78.2,78.66666666666667,11,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,75.7
BES25-185,Badipa Elementary School,82.0,81.8,81.6,82.4,80.66666666666667,11,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,80.54
LANES24-008,Lananpin Elementary School,83.4,82.4,83.0,83.8,85.33333333333333,11,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,78.31
BES24-017,Badipa Elementary School,82.4,81.4,82.0,82.2,82.0,11,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,75.7
UICS25-104,Urdaneta I Central School,82.0,81.2,80.4,81.4,81.33333333333333,12,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,66.82
NAN25-048,Nancayasan Elementary School,82.4,89.0,85.8,88.4,84.0,12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,58.64
LANES25-106,Lananpin Elementary School,85.6,85.4,85.0,85.2,85.66666666666667,11,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,62.7
UISC25-068,Urdaneta City SPED Center,92.4,92.8,93.0,91.6,93.0,11,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,72.08
UISC25-075,Urdaneta City SPED Center,92.8,92.6,92.6,92.4,93.0,11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,72.08
UICS25-398,Urdaneta I Central School,79.0,78.4,78.2,79.0,78.33333333333333,11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,66.82
NAN25-060,Nancayasan Elementary School,84.2,89.2,85.0,85.4,88.66666666666667,14,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,58.64
LANES25-021,Lananpin Elementary School,79.0,78.6,78.8,79.2,78.33333333333333,11,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,62.7
